collision_date,year,mo,da,day,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
2014-04-05,2014,04,05,6,45.0,39.9,9999.9,7.1,9.2,15.9,26.0,53.6,39.2,99.99,999.9,0,580
2017-04-11,2017,04,11,2,49.8,44.0,1021.8,8.8,12.1,15.9,999.9,55.0,41.0,0.0,999.9,0,519
2014-04-10,2014,04,10,4,41.6,28.9,1019.5,9.9,8.8,15.9,999.9,57.0,28.0,0.0,999.9,0,645
2014-04-25,2014,04,25,5,49.0,32.3,1013.4,10.0,10.5,15.9,22.9,57.0,43.0,0.0,999.9,0,617
2013-04-10,2013,04,10,3,46.5,42.0,1014.1,7.6,8.8,15.9,17.1,54.0,41.0,0.12,999.9,1,580
2015-04-22,2015,04,22,3,49.8,39.7,1007.9,10.0,8.6,15.9,22.0,57.0,37.9,0.05,999.9,0,568
2014-04-28,2014,04,28,1,44.9,36.7,9999.9,10.0,9.3,15.9,27.0,53.6,37.4,0.0,999.9,0,597
2013-04-17,2013,04,17,3,52.1,42.7,1021.9,8.3,11.0,17.1,22.9,60.1,44.1,0.03,999.9,0,535
2014-04-06,2014,04,06,7,41.1,25.3,1017.6,10.0,12.5,17.1,22.9,46.9,35.1,0.0,999.9,0,484
2014-04-06,2014,04,06,7,41.2,24.6,9999.9,10.0,9.6,17.1,21.0,48.2,33.8,0.0,999.9,0,484
2017-04-23,2017,04,23,7,46.5,39.5,1017.3,10.0,10.5,17.1,24.1,55.9,43.0,0.27,999.9,0,517
2019-04-29,2019,04,29,1,47.8,34.7,1025.4,9.8,10.9,17.1,19.0,54.0,42.1,0.24,999.9,0,565
2016-04-11,2016,04,11,1,47.8,38.9,1026.0,9.9,12.8,17.1,999.9,55.0,35.1,0.0,999.9,0,624
2014-04-03,2014,04,03,4,39.3,28.7,9999.9,8.6,5.6,17.1,20.0,50.0,26.6,0.0,999.9,1,592
2017-04-20,2017,04,20,4,47.5,44.1,1022.6,5.9,9.8,17.1,20.0,54.0,32.0,0.09,999.9,1,632
2018-04-03,2018,04,03,2,35.3,32.5,1021.9,9.3,7.5,17.1,21.0,45.0,24.1,0.3,999.9,0,551
2014-04-09,2014,04,09,3,46.8,36.1,1002.5,9.6,10.0,17.1,22.9,57.0,42.1,0.45,999.9,0,595
2016-04-30,2016,04,30,6,47.3,33.1,1022.4,10.0,8.7,17.1,22.0,54.0,37.0,0.0,999.9,0,581
2019-04-28,2019,04,28,7,46.9,36.3,1013.8,9.4,8.8,17.1,26.0,57.0,43.0,0.14,999.9,0,395
2014-04-23,2014,04,23,3,49.5,45.4,998.0,9.2,8.6,17.1,29.9,57.9,43.0,0.01,999.9,0,536
2020-04-16,2020,04,16,4,43.7,30.9,1015.1,10.0,8.5,17.1,20.0,52.0,32.0,0.01,999.9,0,138
2013-04-05,2013,04,05,5,42.9,38.5,1014.7,8.7,8.0,17.1,22.0,48.0,39.0,0.01,999.9,0,582
2019-04-06,2019,04,06,6,46.3,41.2,1022.7,9.2,10.3,17.1,999.9,60.1,36.0,0.07,999.9,0,587
2019-04-02,2019,04,02,2,37.1,22.5,1029.6,10.0,8.7,17.1,22.0,46.9,23.0,0.0,999.9,0,553
2017-04-19,2017,04,19,3,41.7,32.2,1033.5,10.0,10.5,17.1,20.0,53.1,32.0,0.0,999.9,0,580
2013-04-07,2013,04,07,7,39.7,28.6,1025.8,10.0,9.2,17.1,999.9,48.0,26.1,0.0,999.9,0,451
2013-04-18,2013,04,18,4,46.5,37.3,1028.1,10.0,8.8,17.1,24.1,54.0,35.1,0.0,999.9,0,553
2014-04-26,2014,04,26,6,44.9,36.6,1009.1,9.4,12.2,18.1,26.0,55.0,42.1,0.0,999.9,0,548
2016-04-12,2016,04,12,2,52.5,48.6,1018.9,6.4,13.6,18.1,999.9,57.9,44.1,0.0,999.9,0,638
2016-04-26,2016,04,26,2,46.8,42.8,1010.4,9.0,9.4,18.1,25.1,55.0,39.9,0.07,999.9,0,479
2019-04-08,2019,04,08,1,46.2,45.3,1016.8,5.9,8.4,18.1,999.9,50.0,37.9,0.0,999.9,1,594
2015-04-05,2015,04,05,7,41.6,27.3,1020.4,10.0,12.5,18.1,25.1,57.0,34.0,0.05,999.9,0,422
2019-04-11,2019,04,11,4,40.3,24.0,1021.0,10.0,10.8,18.1,24.1,48.9,35.1,0.0,999.9,0,537
2014-04-14,2014,04,14,1,52.2,47.8,1019.3,7.0,14.4,18.1,22.9,57.9,39.0,0.0,999.9,0,514
2014-04-11,2014,04,11,5,48.0,40.6,1017.8,8.8,13.4,18.1,21.0,53.1,44.1,0.0,999.9,0,609
2014-04-20,2014,04,20,7,44.2,31.2,1030.4,10.0,9.2,18.1,21.0,59.0,34.0,0.0,999.9,0,393
2016-04-02,2016,04,02,6,50.4,47.7,1000.0,5.0,8.5,18.1,25.1,59.0,46.0,0.79,999.9,1,597
2016-04-13,2016,04,13,3,46.7,34.2,1025.8,9.8,12.9,18.1,27.0,57.9,37.9,0.13,999.9,0,700
2015-04-07,2015,04,07,2,44.2,40.5,1024.0,8.6,9.3,18.1,21.0,51.1,32.0,0.12,999.9,0,452
2018-04-09,2018,04,09,1,36.3,20.4,1018.1,10.0,12.6,18.1,22.9,42.1,30.9,0.01,999.9,0,625
2013-04-19,2013,04,19,5,52.6,49.4,1018.1,4.6,12.5,19.0,29.9,59.0,46.0,0.0,999.9,1,570
2014-04-29,2014,04,29,2,44.4,36.7,9999.9,9.8,13.6,19.0,28.0,55.4,41.0,0.0,999.9,0,555
2013-04-11,2013,04,11,4,46.2,41.0,1013.7,6.6,10.0,19.0,26.0,52.0,42.8,0.06,999.9,1,517
2019-04-09,2019,04,09,2,41.4,38.2,1006.5,9.4,12.7,19.0,24.1,50.0,39.0,0.19,999.9,0,537
2016-04-23,2016,04,23,6,53.4,49.8,1009.0,5.6,9.3,19.0,26.0,72.0,50.0,0.13,999.9,1,649
2018-04-30,2018,04,30,1,46.2,40.4,1013.5,10.0,12.0,19.0,22.0,57.9,41.0,0.07,999.9,0,656
2014-04-05,2014,04,05,6,44.8,39.6,1008.7,7.7,13.8,19.0,25.1,50.0,41.0,0.03,999.9,1,580
2017-04-21,2017,04,21,5,45.7,43.4,1017.0,4.6,13.9,19.0,27.0,46.9,44.6,0.03,999.9,0,690
2015-04-11,2015,04,11,6,47.8,40.7,1010.9,5.1,12.4,19.0,24.1,57.9,39.9,0.26,999.9,1,576
2016-04-06,2016,04,06,3,37.0,15.3,1026.7,10.0,10.7,19.0,26.0,44.1,28.9,0.0,999.9,0,628
2019-04-10,2019,04,10,3,41.8,34.8,1007.6,9.3,10.4,19.0,22.9,48.9,35.1,0.1,999.9,0,633
2013-04-04,2013,04,04,4,39.0,18.8,1023.2,10.0,14.0,19.0,28.0,45.0,34.0,0.0,999.9,0,566
2019-04-23,2019,04,23,2,48.8,46.6,1012.2,6.3,11.4,19.0,28.0,57.9,44.1,0.28,999.9,1,592
2018-04-20,2018,04,20,5,43.2,33.2,1014.9,10.0,11.6,19.0,24.1,51.1,37.0,0.08,999.9,0,707
2015-04-03,2015,04,03,5,45.0,41.6,1012.8,5.9,14.6,19.0,22.0,48.0,42.1,0.0,999.9,0,491
2017-04-30,2017,04,30,7,53.4,40.0,1022.3,9.8,12.6,19.0,27.0,66.9,45.0,0.0,999.9,0,470
2015-04-15,2015,04,15,3,50.6,35.8,1019.2,8.3,6.9,19.0,27.0,62.1,37.9,0.03,999.9,1,595
2015-04-25,2015,04,25,6,43.7,27.5,1007.6,9.9,12.9,19.0,22.9,51.1,37.0,0.0,999.9,0,592
2019-04-01,2019,04,01,1,41.8,26.6,1014.7,10.0,15.2,20.0,28.0,55.9,36.0,0.07,999.9,0,602
2016-04-21,2016,04,21,4,49.6,39.0,1020.5,10.0,13.4,20.0,27.0,59.0,39.0,0.0,999.9,0,694
2013-04-06,2013,04,06,6,40.2,22.0,1018.3,10.0,12.5,20.0,28.9,45.0,35.1,0.33,999.9,0,531
2016-04-04,2016,04,04,1,36.5,22.1,1015.4,8.2,10.3,20.0,29.9,46.9,30.9,0.07,999.9,0,683
2016-04-19,2016,04,19,2,46.9,40.0,1016.0,9.8,7.9,20.0,999.9,64.0,37.9,0.0,999.9,0,732
2017-04-22,2017,04,22,6,46.7,44.5,1012.1,5.7,13.2,20.0,27.0,48.9,44.1,0.19,999.9,0,551
2015-04-19,2015,04,19,7,46.3,37.4,1022.0,9.9,11.0,20.0,27.0,64.0,39.9,0.0,999.9,0,471
2018-04-01,2018,04,01,7,44.2,40.5,1017.3,10.0,13.4,20.0,27.0,50.0,39.0,0.0,999.9,0,399
2013-04-22,2013,04,22,1,43.0,29.8,1037.8,10.0,11.3,20.0,25.1,50.0,34.0,0.0,999.9,0,565
2015-04-14,2015,04,14,2,49.8,46.3,1021.3,8.9,10.2,20.0,29.9,54.0,37.9,0.0,999.9,0,542
2013-04-09,2013,04,09,2,49.4,43.4,1015.9,6.7,10.7,20.0,28.0,63.0,39.9,0.0,999.9,1,613
2017-04-05,2017,04,05,3,42.6,38.4,1010.8,7.8,14.1,20.0,27.0,46.9,39.0,0.38,999.9,1,587
2014-04-28,2014,04,28,1,46.5,37.2,1016.1,10.0,13.7,20.0,24.1,52.0,41.0,0.01,999.9,0,597
2014-04-01,2014,04,01,2,38.1,28.3,9999.9,9.8,12.3,21.0,34.0,44.6,35.6,99.99,999.9,0,549
2015-04-01,2015,04,01,3,37.9,24.8,1012.3,9.8,11.5,21.0,26.0,46.0,34.0,0.01,999.9,0,648
2018-04-14,2018,04,14,6,47.7,45.0,1017.1,7.0,13.7,21.0,28.9,52.0,42.1,0.08,999.9,0,624
2018-04-07,2018,04,07,6,43.5,37.2,1008.6,8.7,10.7,21.0,29.9,50.0,28.9,0.1,999.9,0,487
2017-04-25,2017,04,25,2,49.7,46.6,1021.4,6.7,14.2,21.0,28.9,52.0,42.1,0.01,999.9,0,723
2019-04-21,2019,04,21,7,52.2,51.5,1018.4,2.3,11.6,21.0,28.0,61.0,48.9,0.51,999.9,1,398
2018-04-08,2018,04,08,7,37.9,28.3,1009.4,9.5,11.2,21.0,28.0,50.0,33.1,0.03,999.9,0,468
2014-04-17,2014,04,17,4,37.5,23.8,1037.9,10.0,15.2,21.0,28.9,53.1,34.0,0.67,999.9,0,508
2015-04-24,2015,04,24,5,44.0,27.7,1006.0,10.0,14.6,21.0,28.0,51.1,37.9,0.0,999.9,0,676
2017-04-29,2017,04,29,6,54.2,51.6,1015.5,2.7,11.6,21.0,28.0,64.0,48.2,0.11,999.9,1,661
2018-04-26,2018,04,26,4,50.0,48.9,1005.4,3.2,12.7,21.0,27.0,55.0,48.0,0.81,999.9,1,729
2015-04-10,2015,04,10,5,43.9,41.7,1015.2,3.6,9.4,21.0,27.0,53.1,37.0,0.01,999.9,1,486
2016-04-24,2016,04,24,7,49.1,31.2,1014.6,10.0,13.4,21.0,27.0,60.1,44.1,0.26,999.9,0,448
2018-04-17,2018,04,17,2,45.6,41.3,1001.3,8.4,16.1,22.0,28.9,53.1,39.0,0.43,999.9,0,600
2018-04-27,2018,04,27,5,48.8,46.9,1011.9,7.8,9.2,22.0,999.9,55.9,39.9,0.03,999.9,1,690
2017-04-18,2017,04,18,2,47.8,39.2,1024.7,10.0,12.1,22.0,29.9,53.1,41.0,0.0,999.9,0,516
2014-04-29,2014,04,29,2,44.2,36.0,1028.1,10.0,16.5,22.0,28.0,46.9,42.1,0.0,999.9,0,555
2017-04-08,2017,04,08,6,43.9,30.6,1002.9,9.8,16.5,22.0,28.9,51.1,39.0,0.0,999.9,0,627
2014-04-15,2014,04,15,2,52.6,48.0,1013.3,6.6,16.0,22.0,32.1,57.9,48.9,0.0,999.9,0,452
2017-04-16,2017,04,16,7,51.9,46.9,1014.7,5.3,15.7,22.0,28.0,57.0,37.0,0.0,999.9,1,481
2019-04-19,2019,04,19,5,53.7,50.7,1014.1,4.8,16.7,22.0,32.1,59.0,50.0,0.0,999.9,1,551
2016-04-10,2016,04,10,7,40.6,23.9,1019.2,10.0,15.7,22.0,28.9,48.0,35.1,0.0,999.9,0,499
2015-04-08,2015,04,08,3,41.2,34.2,1028.3,10.0,14.8,22.0,28.0,48.0,39.0,0.06,999.9,0,457
2015-04-23,2015,04,23,4,46.9,37.6,1003.6,9.8,13.4,22.0,28.9,57.0,37.9,0.13,999.9,0,612
2013-04-23,2013,04,23,2,44.6,40.0,1026.9,5.1,15.0,22.0,28.9,46.4,42.1,0.11,999.9,0,513
2018-04-15,2018,04,15,7,39.7,31.5,1027.4,9.0,17.5,22.0,33.0,55.0,37.0,0.0,999.9,0,510
2019-04-20,2019,04,20,6,54.5,52.8,1013.8,2.9,17.7,22.0,31.1,61.0,48.9,0.0,999.9,1,456
2019-04-04,2019,04,04,4,44.5,26.0,1023.7,9.8,16.5,22.0,32.1,50.0,37.0,0.19,999.9,0,660
2020-04-18,2020,04,18,6,41.0,37.0,1010.2,6.9,15.3,22.9,28.9,46.9,36.0,0.61,999.9,1,125
2019-04-15,2019,04,15,1,52.0,51.1,997.1,2.1,15.1,22.9,32.1,68.0,45.0,0.03,999.9,1,657
2014-04-08,2014,04,08,2,49.4,48.4,9999.9,3.1,15.1,22.9,33.0,59.0,46.4,99.99,999.9,1,606
2014-04-08,2014,04,08,2,47.7,45.8,1003.5,1.9,14.7,22.9,29.9,52.0,44.1,0.7,999.9,1,606
2019-04-18,2019,04,18,4,43.7,38.7,1023.9,9.6,12.1,22.9,29.9,55.9,34.0,0.0,999.9,0,540
2018-04-05,2018,04,05,4,39.9,24.0,1010.7,10.0,17.0,22.9,33.0,57.0,34.0,0.17,999.9,0,531
2013-04-13,2013,04,13,6,44.4,39.7,1008.2,8.2,12.9,22.9,33.0,53.6,39.0,1.44,999.9,1,555
2013-04-02,2013,04,02,2,39.6,18.8,1011.4,9.9,17.2,22.9,33.0,51.1,32.0,0.02,999.9,0,437
2020-04-24,2020,04,24,5,46.3,42.8,1008.7,7.7,12.5,22.9,34.0,50.0,36.0,0.54,999.9,1,172
2016-04-17,2016,04,17,7,45.8,36.5,1027.9,10.0,15.4,22.9,29.9,52.0,42.1,0.0,999.9,0,568
2020-04-17,2020,04,17,5,42.2,20.9,1020.9,10.0,16.3,22.9,28.9,52.0,32.0,0.0,999.9,0,157
2019-04-26,2019,04,26,5,46.8,44.2,1011.9,7.0,13.9,24.1,31.1,55.0,39.9,0.0,999.9,1,500
2017-04-06,2017,04,06,4,41.9,38.5,1013.6,7.9,12.9,24.1,29.9,51.8,39.0,0.0,999.9,1,713
2017-04-02,2017,04,02,7,39.7,33.0,1015.1,9.3,14.7,24.1,35.9,46.9,37.0,1.45,999.9,0,514
2015-04-09,2015,04,09,4,39.4,35.5,1024.6,4.5,18.7,24.1,33.0,46.9,37.0,0.18,999.9,0,452
2019-04-16,2019,04,16,2,47.1,32.1,1007.6,10.0,18.3,24.1,33.0,57.0,42.1,0.58,999.9,0,638
2016-04-20,2016,04,20,3,47.3,33.8,1020.5,10.0,11.7,24.1,28.0,55.0,37.9,0.01,999.9,0,697
2020-04-21,2020,04,21,2,42.4,33.0,1004.5,9.4,11.8,24.1,49.0,52.0,28.9,0.0,999.9,1,120
2020-04-19,2020,04,19,7,44.3,35.7,1010.1,10.0,14.9,24.1,28.9,52.0,37.0,0.05,999.9,0,102
2017-04-07,2017,04,07,5,47.8,42.6,994.7,6.9,14.9,25.1,34.0,54.0,39.0,0.12,999.9,1,694
2017-04-26,2017,04,26,3,53.1,51.8,1011.6,1.1,17.9,25.1,34.0,55.4,50.0,0.76,999.9,1,630
2020-04-02,2020,04,02,4,42.0,38.0,998.0,9.4,21.7,25.1,33.0,45.0,37.9,0.15,999.9,1,166
2013-04-20,2013,04,20,6,52.7,49.6,1012.4,3.6,15.2,25.1,39.0,57.2,46.9,0.62,999.9,1,532
2013-04-03,2013,04,03,3,42.6,15.7,1015.8,10.0,17.0,25.1,34.0,51.1,33.8,0.0,999.9,0,532
2018-04-13,2018,04,13,5,47.7,45.3,1013.5,6.7,15.4,25.1,32.1,51.1,37.0,0.02,999.9,1,755
2020-04-01,2020,04,01,3,39.9,30.6,1009.5,10.0,15.5,25.1,34.0,44.1,34.0,0.0,999.9,1,154
2014-04-16,2014,04,16,3,42.9,32.6,1021.9,7.9,19.2,25.1,46.0,57.9,35.1,0.71,999.9,0,570
2014-04-01,2014,04,01,2,37.1,29.8,1015.3,9.3,17.6,26.0,35.9,42.8,33.8,0.03,999.9,0,549
2016-04-14,2016,04,14,4,44.0,32.4,1026.1,10.0,15.8,26.0,33.0,52.0,35.1,0.0,999.9,0,674
2018-04-25,2018,04,25,3,49.2,48.2,1019.5,7.1,15.1,26.0,35.9,55.0,35.1,0.01,999.9,0,626
2018-04-04,2018,04,04,3,47.3,46.9,1005.1,3.5,15.7,26.0,34.0,55.9,39.2,0.39,999.9,1,554
2016-04-15,2016,04,15,5,46.4,28.4,1027.7,10.0,17.6,26.0,35.0,53.1,39.9,0.0,999.9,0,733
2015-04-21,2015,04,21,2,51.5,48.6,1004.0,3.6,14.3,26.0,35.0,55.9,39.9,0.32,999.9,1,645
2013-04-01,2013,04,01,1,47.0,42.9,1005.8,6.8,16.3,26.0,34.0,51.1,44.1,0.18,999.9,0,479
2014-04-24,2014,04,24,4,49.6,28.7,1002.9,10.0,19.1,26.0,34.0,57.0,44.1,0.12,999.9,0,586
2015-04-04,2015,04,04,6,47.3,39.1,1004.1,4.8,13.7,26.0,35.0,57.0,41.0,0.27,999.9,1,507
2015-04-28,2015,04,28,2,46.0,35.9,1004.1,9.8,15.7,26.0,33.0,57.0,41.0,0.02,999.9,0,613
2013-04-12,2013,04,12,5,43.6,35.7,1018.6,7.7,13.8,26.0,35.9,51.8,39.2,0.01,999.9,0,649
2018-04-18,2018,04,18,3,41.9,34.1,1005.6,10.0,16.6,26.0,34.0,50.0,37.0,0.05,999.9,0,662
2018-04-06,2018,04,06,5,38.0,25.2,1019.0,9.4,12.2,27.0,36.9,46.9,28.9,0.0,999.9,0,515
2019-04-27,2019,04,27,6,52.9,46.5,998.5,6.6,19.3,28.0,36.9,57.0,44.1,1.04,999.9,1,526
2016-04-05,2016,04,05,2,35.1,23.5,1019.3,9.8,19.5,28.0,34.0,45.0,30.9,0.0,999.9,0,672
2013-04-24,2013,04,24,3,47.5,43.6,1012.9,7.0,19.2,28.0,36.9,52.0,44.6,1.77,999.9,0,598
2015-04-20,2015,04,20,1,45.2,40.7,1019.6,8.5,16.2,28.9,38.1,52.0,39.9,0.0,999.9,0,630
2016-04-16,2016,04,16,6,44.3,33.2,1028.2,10.0,22.9,28.9,38.1,46.9,42.8,0.0,999.9,0,678
2020-04-09,2020,04,09,4,43.0,41.5,994.5,5.7,11.6,28.9,46.0,51.1,30.0,0.27,999.9,1,103
2020-04-14,2020,04,14,2,50.5,42.1,1013.3,7.5,11.9,28.9,41.0,57.0,43.0,0.22,999.9,0,135
2020-04-22,2020,04,22,3,42.0,25.3,1005.6,10.0,17.3,29.9,39.0,51.1,28.9,0.23,999.9,0,148
2016-04-08,2016,04,08,5,49.7,43.2,1001.5,7.3,15.9,29.9,46.0,57.0,44.1,0.44,999.9,0,696
2017-04-04,2017,04,04,2,42.9,38.0,1015.3,6.3,16.3,29.9,40.0,54.0,32.0,0.03,999.9,1,598
2016-04-01,2016,04,01,5,54.8,52.5,1007.0,2.2,18.2,29.9,39.0,59.0,46.0,0.01,999.9,1,702
2020-04-10,2020,04,10,5,45.1,30.4,990.0,10.0,19.3,29.9,38.1,51.1,30.0,0.0,999.9,1,115
2019-04-03,2019,04,03,3,43.7,38.8,1013.4,6.6,21.6,31.1,42.9,48.9,39.9,2.28,999.9,0,613
2020-04-28,2020,04,28,2,41.8,28.8,1016.4,8.7,18.8,31.1,38.1,50.0,39.0,0.13,999.9,1,185
2018-04-16,2018,04,16,1,44.7,44.7,1019.3,2.6,21.6,31.1,36.9,53.1,37.0,0.11,999.9,1,741
2016-04-07,2016,04,07,4,50.9,44.8,1013.6,7.6,21.9,32.1,40.0,57.0,32.0,99.99,999.9,0,630
2017-04-01,2017,04,01,6,39.8,36.9,1005.9,3.3,24.2,33.0,44.1,44.1,35.1,1.43,999.9,0,591
2016-04-03,2016,04,03,7,41.7,32.9,1000.2,8.3,17.5,35.9,51.1,53.1,33.1,1.12,999.9,0,585
2020-05-26,2020,05,26,2,58.2,56.0,1022.9,5.8,4.6,8,999.9,69.1,50.0,0.0,999.9,1,223
2020-05-28,2020,05,28,4,60.2,57.5,1024.0,6.6,8.4,13,999.9,66.9,53.1,0.01,999.9,1,209
2020-05-21,2020,05,21,4,48.3,42.3,1029.6,9.6,6.3,13,999.9,57.0,36.0,0.0,999.9,0,211
2020-05-06,2020,05,06,3,45.6,37.8,1012.0,10.0,6.8,14,18.1,57.0,37.0,0.0,999.9,1,185
2020-05-15,2020,05,15,5,54.1,50.2,1016.4,8.6,9.5,14,999.9,62.1,39.9,0.16,999.9,1,242
2020-05-25,2020,05,25,1,56.0,52.4,1023.7,8.6,9.9,14,20.0,66.0,48.9,0.0,999.9,0,213
2020-05-16,2020,05,16,6,57.6,50.3,1014.8,8.2,14.1,19,27.0,70.0,50.0,0.15,999.9,1,216
2020-05-05,2020,05,05,2,51.5,36.4,1008.2,10.0,11.6,19,24.1,69.1,46.0,0.03,999.9,1,174
2020-05-23,2020,05,23,6,56.4,55.0,1017.0,4.1,9.7,21,28.0,66.2,48.0,0.0,999.9,1,193
2020-05-02,2020,05,02,6,51.4,43.0,1009.9,7.8,13.8,21,31.1,61.0,43.0,0.35,999.9,1,188
2020-05-31,2020,05,31,7,61.5,48.6,1013.1,9.8,11.7,21,25.1,66.9,55.0,0.03,999.9,0,208
2020-05-01,2020,05,01,5,51.3,49.1,1011.6,4.9,15.8,26,35.9,55.9,43.0,0.45,999.9,1,186
2020-05-10,2020,05,10,7,46.0,27.0,1014.8,10.0,21.6,26,35.9,54.0,37.9,0.0,999.9,0,161
2020-05-09,2020,05,09,6,46.2,33.2,1002.3,9.4,18.6,28,41.0,55.9,39.9,0.18,999.9,1,147
2018-05-17,2018,05,17,4,54.1,54.1,1016.7,5.3,3.6,8.0,999.9,62.1,50.0,0.32,999.9,1,732
2013-05-07,2013,05,07,2,54.4,49.9,1021.9,4.4,4.5,8.0,999.9,66.9,46.0,0.0,999.9,1,592
2020-05-27,2020,05,27,3,57.4,56.2,1024.4,2.0,5.6,8.9,999.9,69.1,53.1,0.0,999.9,1,239
2016-05-12,2016,05,12,4,55.2,45.5,1020.0,9.4,4.4,8.9,999.9,68.0,42.1,0.0,999.9,0,744
2013-05-06,2013,05,06,1,49.2,43.4,1024.3,5.1,5.5,8.9,999.9,61.0,44.1,0.0,999.9,1,561
2019-05-01,2019,05,01,3,46.9,39.2,1030.0,10.0,4.7,8.9,999.9,55.0,39.9,0.0,999.9,0,599
2014-05-25,2014,05,25,7,53.7,44.4,1018.2,10.0,5.4,8.9,999.9,59.0,48.0,0.0,999.9,0,472
2018-05-22,2018,05,22,2,54.6,49.5,1021.1,10.0,7.0,8.9,999.9,69.1,48.0,0.0,999.9,0,689
2017-05-09,2017,05,09,2,48.3,34.9,1014.8,10.0,6.2,8.9,999.9,55.0,39.9,0.0,999.9,0,651
2020-05-18,2020,05,18,1,52.5,45.9,1022.7,10.0,5.7,9.9,999.9,61.0,41.0,0.0,999.9,0,185
2014-05-30,2014,05,30,5,49.2,41.8,9999.9,9.9,3.3,9.9,13.0,62.6,35.6,0.0,999.9,0,650
2018-05-31,2018,05,31,4,55.1,54.6,1019.2,3.7,6.5,9.9,999.9,69.1,50.0,0.0,999.9,1,698
2015-05-29,2015,05,29,5,65.4,57.4,1024.6,9.2,5.7,9.9,999.9,75.9,60.1,0.0,999.9,0,813
2014-05-21,2014,05,21,3,56.3,47.6,1014.9,10.0,6.0,9.9,999.9,68.0,45.0,0.0,999.9,0,575
2013-05-01,2013,05,01,3,49.9,41.4,1030.2,7.4,7.0,9.9,999.9,60.8,39.9,0.0,999.9,1,576
2016-05-21,2016,05,21,6,55.7,48.8,1021.0,9.7,6.5,9.9,999.9,70.0,46.0,0.0,999.9,0,568
2018-05-14,2018,05,14,1,50.5,49.6,1016.9,6.4,5.5,9.9,999.9,57.0,48.0,0.0,999.9,1,689
2014-05-30,2014,05,30,5,49.7,42.2,1019.4,10.0,5.7,9.9,999.9,57.9,41.0,0.0,999.9,0,650
2017-05-27,2017,05,27,6,57.5,48.6,1011.4,10.0,7.2,9.9,999.9,63.0,51.1,0.03,999.9,0,475
2015-05-16,2015,05,16,6,55.5,50.3,1023.7,9.9,7.5,11.1,999.9,64.0,48.0,0.0,999.9,0,650
2014-05-09,2014,05,09,5,53.9,49.2,9999.9,9.1,4.5,11.1,999.9,57.2,48.2,0.0,999.9,1,584
2017-05-30,2017,05,30,2,53.5,49.6,1021.0,8.1,7.9,11.1,999.9,61.0,50.0,0.01,999.9,0,647
2020-05-17,2020,05,17,7,49.4,42.9,1025.8,10.0,7,11.1,999.9,54.0,41.0,0.0,999.9,0,171
2015-05-03,2015,05,03,7,44.5,38.0,1019.0,9.9,5.3,11.1,999.9,53.1,32.0,0.0,999.9,1,555
2018-05-08,2018,05,08,2,48.4,46.3,1024.3,4.9,6.9,11.1,999.9,60.1,39.0,0.0,999.9,1,736
2017-05-31,2017,05,31,3,55.4,53.1,1017.8,3.6,7.8,11.1,999.9,62.1,50.0,0.01,999.9,1,669
2018-05-06,2018,05,06,7,52.5,49.7,1018.6,8.1,6.9,11.1,999.9,66.0,48.9,0.0,999.9,1,495
2015-05-09,2015,05,09,6,54.3,50.9,1026.1,4.4,6.4,11.1,999.9,64.9,46.9,0.0,999.9,1,560
2014-05-06,2014,05,06,2,52.2,40.5,1011.1,9.6,5.7,11.1,999.9,59.0,46.9,0.01,999.9,0,565
2014-05-07,2014,05,07,3,51.6,38.3,1019.8,10.0,6.8,11.1,999.9,60.1,46.0,0.0,999.9,0,603
2013-05-28,2013,05,28,2,56.6,49.6,1023.2,9.9,6.4,11.1,999.9,63.0,46.9,0.0,999.9,0,686
2014-05-14,2014,05,14,3,51.9,45.3,9999.9,10.0,6.5,11.1,15.9,62.6,44.6,0.0,999.9,0,638
2014-05-08,2014,05,08,4,52.0,43.4,1022.3,9.6,7.5,12.0,999.9,62.1,46.0,0.0,999.9,0,596
2014-05-23,2014,05,23,5,54.9,48.6,1012.4,10.0,7.3,12.0,15.9,62.1,50.0,0.02,999.9,0,660
2013-05-19,2013,05,19,7,56.3,49.4,1027.4,9.3,6.6,12.0,999.9,63.0,46.9,0.0,999.9,0,544
2018-05-21,2018,05,21,1,60.9,51.0,1019.0,9.5,8.7,12.0,999.9,69.1,52.0,0.03,999.9,0,626
2014-05-07,2014,05,07,3,57.7,33.4,9999.9,10.0,8.1,12.0,17.1,62.6,50.0,0.0,999.9,0,603
2016-05-19,2016,05,19,4,53.9,44.5,1019.1,10.0,6.7,12.0,15.0,63.0,45.0,0.05,999.9,0,694
2017-05-28,2017,05,28,7,51.8,46.1,1015.5,9.4,6.1,12.0,999.9,63.0,45.0,0.0,999.9,0,475
2013-05-18,2013,05,18,6,54.6,45.2,1025.3,10.0,5.1,12.0,999.9,64.0,44.1,0.0,999.9,0,506
2016-05-11,2016,05,11,3,55.6,42.2,1020.2,10.0,7.6,12.0,999.9,66.0,39.9,0.0,999.9,0,699
2016-05-14,2016,05,14,6,59.4,54.0,1006.2,6.9,8.1,12.0,999.9,70.0,45.0,0.1,999.9,1,589
2016-05-20,2016,05,20,5,56.4,47.9,1021.7,10.0,6.6,12.0,999.9,70.0,46.0,0.0,999.9,0,782
